0 0.876523 0.0178855 0.0303449 0.0428036 0.00518858 0.000908301
0.153125 0.841161 0.0266835 0.0519098 0.0538267 0.0112543 0.00233282
0.30625 0.703111 0.0481281 0.121892 0.0821865 0.0380755 0.00979477
0.459375 0.382089 0.0684314 0.283565 0.11522 0.124244 0.0386615
0.6125 0.139335 0.0564174 0.411173 0.0931802 0.230866 0.0843466
0.765625 0.0542412 0.0387244 0.441659 0.0531236 0.300792 0.125423
0.91875 0.0280456 0.0274293 0.427762 0.0288342 0.343246 0.156064
1.07187 0.0211065 0.0217783 0.401311 0.019285 0.373545 0.172641
1.225 0.0217779 0.0211063 0.373549 0.0192846 0.401307 0.172642
1.37812 0.0274284 0.0280442 0.343251 0.0288326 0.427759 0.156066
1.53125 0.0387229 0.0542364 0.300798 0.0531201 0.441657 0.125426
1.68437 0.0564154 0.139319 0.230875 0.0931759 0.411178 0.084351
1.8375 0.0684319 0.38205 0.124256 0.115222 0.283584 0.038666
1.99062 0.0481314 0.703089 0.0380811 0.0821914 0.121905 0.00979638
2.14375 0.0266852 0.841154 0.0112556 0.0538289 0.051914 0.00233315
2.29687 0.017886 0.876521 0.00518885 0.042804 0.0303459 0.000908359
2.45 0.0178852 0.876524 0.0051884 0.0428028 0.0303441 0.000908264
2.60312 0.0266824 0.841166 0.0112532 0.0538245 0.0519064 0.00233256
2.75625 0.0481259 0.703129 0.038071 0.0821821 0.121882 0.00979344
2.90937 0.0684315 0.38212 0.124234 0.115218 0.28355 0.0386577
3.0625 0.0564192 0.139347 0.230859 0.0931838 0.411169 0.0843423
3.21562 0.0387256 0.0542451 0.300789 0.0531267 0.44166 0.125418
3.36875 0.0274301 0.0280469 0.343246 0.0288361 0.427765 0.156059
3.52187 0.0217789 0.021107 0.373546 0.0192863 0.401313 0.172636
3.675 0.021107 0.0217784 0.401309 0.0192858 0.37355 0.172637
3.82812 0.0280456 0.027429 0.427761 0.0288344 0.343251 0.156061
3.98125 0.0542404 0.0387239 0.441658 0.0531231 0.300796 0.125421
4.13437 0.139331 0.0564167 0.411174 0.0931793 0.230869 0.0843466
4.2875 0.382081 0.0684314 0.283569 0.11522 0.124247 0.0386622
4.44062 0.703107 0.0481288 0.121894 0.0821872 0.0380768 0.00979507
4.59375 0.84116 0.026684 0.0519106 0.0538269 0.0112546 0.00233289
4.74687 0.876523 0.0178857 0.0303452 0.0428034 0.00518871 0.000908326
