
1 -17 0.996936 0.00306414 0 0 0 12.5971 0 0 0
1 -16.9 0.996609 0.0033906 0 0 0 12.5968 0 0 0
1 -16.8 0.996248 0.00375234 0 0 0 12.5965 0 0 0
1 -16.7 0.995847 0.0041533 0 0 0 12.5961 0 0 0
1 -16.6 0.995402 0.00459785 0 0 0 12.5956 0 0 0
1 -16.5 0.994909 0.00509093 0 0 0 12.5951 0 0 0
1 -16.4 0.994362 0.00563804 0 0 0 12.5946 0 0 0
1 -16.3 0.993755 0.00624537 0 0 0 12.594 0 0 0
1 -16.2 0.99308 0.00691988 0 0 0 12.5934 0 0 0
1 -16.1 0.992331 0.00766942 0 0 0 12.5926 0 0 0
1 -16 0.991497 0.00850285 0 0 0 12.5918 0 0 0
1 -15.9 0.99057 0.00943019 0 0 0 12.5909 0 0 0
1 -15.8 0.989537 0.0104628 0 0 0 12.5899 0 0 0
1 -15.7 0.988386 0.0116137 0 0 0 12.5888 0 0 0
1 -15.6 0.987102 0.0128977 0 0 0 12.5876 0 0 0
1 -15.5 0.985668 0.0143318 0 0 0 12.5862 0 0 0
1 -15.4 0.984064 0.0159355 0 0 0 12.5847 0 0 0
1 -15.3 0.982268 0.0177315 0 0 0 12.5831 0 0 0
1 -15.2 0.980254 0.0197462 0 0 0 12.5812 0 0 0
1 -15.1 0.97799 0.0220104 0 0 0 12.5791 0 0 0
1 -15 0.975439 0.0245606 0 0 0 12.5768 0 0 0
1 -14.9 0.97256 0.0274402 0 0 0 12.5742 0 0 0
1 -14.8 0.969299 0.0307012 0 0 0 12.5713 0 0 0
1 -14.7 0.965593 0.0344069 0 0 0 12.568 0 0 0
1 -14.6 0.961365 0.0386352 0 0 0 12.5644 0 0 0
1 -14.5 0.956517 0.0434833 0 0 0 12.5603 0 0 0
1 -14.4 0.950925 0.0490751 0 0 0 12.5556 0 0 0
1 -14.3 0.944428 0.0555719 0 0 0 12.5504 0 0 0
1 -14.2 0.93681 0.0631898 0 0 0 12.5445 0 0 0
1 -14.1 0.927772 0.072228 0 0 0 12.5377 0 0 0
1 -14 0.916879 0.0831213 0 0 0 12.53 0 0 0
1 -13.9 0.903459 0.0965407 0 0 0 12.521 0 0 0
1 -13.8 0.886381 0.113619 0 0 0 12.5106 0 0 0
1 -13.7 0.863448 0.136552 0 0 0 12.4981 0 0 0
