0 0 0
0.0765625 0.132812 0.151562
0.153125 0.265625 0.303125
0.229687 0.398438 0.454687
0.30625 0.53125 0.60625
0.382812 0.664062 0.757812
0.459375 0.796875 0.909375
0.535937 0.929688 1.06094
0.6125 1.0625 1.2125
0.689062 1.19531 1.36406
0.765625 1.32812 1.51562
0.842187 1.46094 1.66719
0.91875 1.59375 1.81875
0.995312 1.72656 1.97031
1.07187 1.85938 2.12187
1.14844 1.99219 2.27344
1.225 2.125 2.425
1.30156 2.25781 2.57656
1.37812 2.39062 2.72812
1.45469 2.52344 2.87969
1.53125 2.65625 3.03125
1.60781 2.78906 3.18281
1.68437 2.92188 3.33437
1.76094 3.05469 3.48594
1.8375 3.1875 3.6375
1.91406 3.32031 3.78906
1.99062 3.45312 3.94062
2.06719 3.58594 4.09219
2.14375 3.71875 4.24375
2.22031 3.85156 4.39531
2.29687 3.98438 4.54688
2.37344 4.11719 4.69844
