0.837913 0.0339907 0.0360268 0.0468611 0.00767221 8.18281e-11
0.814245 0.042676 0.0449582 0.0568337 0.0109154 1.21588e-10
0.751254 0.0628329 0.0666152 0.0797979 0.0202669 2.43194e-10
0.623491 0.0965638 0.108706 0.119878 0.0430365 5.64991e-10
0.434197 0.132669 0.174291 0.170182 0.0885197 1.27794e-09
0.259926 0.146892 0.24377 0.20145 0.152405 2.41885e-09
0.15192 0.138747 0.296652 0.198802 0.219117 3.81179e-09
0.0953124 0.122745 0.331477 0.174254 0.279803 5.30988e-09
0.0671161 0.107272 0.352676 0.143101 0.330989 6.80599e-09
0.0533838 0.0948268 0.364338 0.114805 0.371426 8.20521e-09
0.0468798 0.0854974 0.369783 0.093043 0.401505 9.43696e-09
0.0439573 0.0787274 0.371614 0.0779526 0.422719 1.04625e-08
0.0427716 0.0739401 0.37167 0.0682278 0.436963 1.12692e-08
0.0423815 0.0706918 0.371091 0.0623517 0.446008 1.18601e-08
0.0423088 0.0686793 0.370488 0.0591014 0.451254 1.22452e-08
0.0423199 0.0677169 0.370136 0.0576721 0.453643 1.24347e-08
0.0423199 0.0677169 0.370136 0.0576721 0.453643 1.24347e-08
0.0423088 0.0686793 0.370488 0.0591014 0.451254 1.22452e-08
0.0423815 0.0706918 0.371091 0.0623517 0.446008 1.18601e-08
0.0427716 0.0739401 0.37167 0.0682278 0.436963 1.12692e-08
0.0439573 0.0787274 0.371614 0.0779526 0.422719 1.04625e-08
0.0468798 0.0854974 0.369783 0.093043 0.401505 9.43696e-09
0.0533838 0.0948268 0.364338 0.114805 0.371426 8.20521e-09
0.0671161 0.107272 0.352676 0.143101 0.330989 6.80599e-09
0.0953124 0.122745 0.331477 0.174254 0.279803 5.30988e-09
0.15192 0.138747 0.296652 0.198802 0.219117 3.81179e-09
0.259926 0.146892 0.24377 0.20145 0.152405 2.41885e-09
0.434197 0.132669 0.174291 0.170182 0.0885197 1.27794e-09
0.623491 0.0965638 0.108706 0.119878 0.0430365 5.64991e-10
0.751254 0.0628329 0.0666152 0.0797979 0.0202669 2.43194e-10
0.814245 0.042676 0.0449582 0.0568337 0.0109154 1.21588e-10
0.837913 0.0339907 0.0360268 0.0468611 0.00767221 8.18281e-11
0.814245 0.042676 0.0449582 0.0568337 0.0109154 1.21588e-10
0.785285 0.0523567 0.0551155 0.0678465 0.0150681 1.74427e-10
0.712378 0.0739831 0.0793789 0.0926769 0.0266144 3.29382e-10
0.575361 0.107451 0.124631 0.133747 0.0530332 7.12807e-10
0.391721 0.138444 0.189819 0.179892 0.101289 1.48804e-09
0.235511 0.14704 0.254313 0.203645 0.16432 2.64098e-09
0.140525 0.137002 0.302564 0.196495 0.228513 4.0096e-09
0.0902513 0.121135 0.334505 0.170807 0.286617 5.46716e-09
0.0648727 0.106282 0.354057 0.14023 0.335489 6.9122e-09
0.0523828 0.0944228 0.364852 0.113037 0.373969 8.25426e-09
0.046431 0.0855454 0.369919 0.0923271 0.402478 9.42794e-09
0.0437557 0.0791086 0.371661 0.078055 0.422485 1.0399e-08
0.0426808 0.0745641 0.371772 0.0689114 0.435829 1.1158e-08
0.0423403 0.0714877 0.371297 0.0634257 0.444235 1.17109e-08
0.0422894 0.0695866 0.370786 0.0604157 0.449069 1.20694e-08
0.0423088 0.0686793 0.370488 0.0591014 0.451254 1.22452e-08
0.0423088 0.0686793 0.370488 0.0591014 0.451254 1.22452e-08
0.0422894 0.0695866 0.370786 0.0604157 0.449069 1.20694e-08
