0.0158814 0.000267091 0.000573751 0.0114779
0.0170595 0.000302189 0.000630626 0.0124771
0.019469 0.000382461 0.000759383 0.0144898
0.0231777 0.00053092 0.000993315 0.0175244
0.0281696 0.000788892 0.00138951 0.021522
0.034132 0.00122139 0.00203169 0.0262041
0.0399629 0.00190753 0.00300712 0.0307005
0.0428804 0.00284924 0.00426529 0.0328728
0.0394083 0.00375212 0.00533525 0.0300903
0.0310352 0.00424253 0.00572589 0.0235564
0.022363 0.00435799 0.00557942 0.0168247
0.0155481 0.00428802 0.00521204 0.0115411
0.0108327 0.00415957 0.00481645 0.00788211
0.00784326 0.00403676 0.00448357 0.00555741
0.0061313 0.00394738 0.00425099 0.00422249
0.0053611 0.00390112 0.00413221 0.00362018
0.00536143 0.00390037 0.00413118 0.00361941
0.00613231 0.00394513 0.00424787 0.00422001
0.00784505 0.00403301 0.00447829 0.00555278
0.0108355 0.00415435 0.0048089 0.0078746
0.0155524 0.00428146 0.00520221 0.0115298
0.0223698 0.00435039 0.00556755 0.0168091
0.0310461 0.00423459 0.00571283 0.0235368
0.0394262 0.00374495 0.00532277 0.03007
0.0429047 0.00284374 0.00425516 0.0328565
0.0399866 0.00190367 0.00299965 0.0306881
0.034151 0.00121876 0.00202634 0.0261945
0.0281838 0.000787095 0.00138563 0.0215146
0.023188 0.000529644 0.000990386 0.0175187
0.0194766 0.000381499 0.000757032 0.0144854
0.0170654 0.000301404 0.0006286 0.0124735
0.0158866 0.000266385 0.00057187 0.0114747
0.0170595 0.000302189 0.000630626 0.0124771
0.0182544 0.000340551 0.000692529 0.0135271
0.0206901 0.000427914 0.000832021 0.0156329
0.0244165 0.000588381 0.00108364 0.0187842
0.0293829 0.00086467 0.00150578 0.0228881
0.0352067 0.00132234 0.00218163 0.0276009
0.0406418 0.00203478 0.00318797 0.0319177
0.0427499 0.0029762 0.00443334 0.0335289
0.0384854 0.00382408 0.00541468 0.0300803
0.0299864 0.00425575 0.00572223 0.0233075
0.0215561 0.00434298 0.00554135 0.0166106
0.0150138 0.00426507 0.00516805 0.0114134
0.010505 0.00413755 0.00477713 0.0078248
0.0076495 0.00401846 0.00445097 0.00554508
0.00601412 0.00393262 0.00422371 0.00423487
0.0052781 0.00388839 0.00410772 0.00364317
0.00527841 0.00388765 0.00410671 0.00364241
0.00601507 0.0039304 0.00422064 0.00423243
0.00765115 0.00401475 0.00444577 0.00554053
0.0105075 0.00413238 0.00476969 0.00781743
0.0150176 0.00425854 0.00515833 0.0114024
0.021562 0.00433538 0.00552957 0.0165952
0.0299959 0.00424771 0.00570915 0.0232882
0.0385014 0.0038167 0.00540198 0.0300603
0.0427732 0.00297045 0.00442287 0.0335134
0.0406661 0.00203071 0.00318017 0.031907
0.0352271 0.00131955 0.00217601 0.0275934
0.0293987 0.00086274 0.00150168 0.0228829
0.0244285 0.000587001 0.00108054 0.0187806
0.0206994 0.000426868 0.000829531 0.0156306
0.018262 0.000339694 0.000690383 0.0135255
0.0170663 0.000301417 0.000628636 0.0124759
0.019469 0.000382461 0.000759383 0.0144898
0.0206901 0.000427914 0.000832021 0.0156329
0.0231615 0.000530565 0.000994281 0.0179073
0.0268937 0.000716602 0.00128295 0.021263
0.0317585 0.00103113 0.00175836 0.0255319
0.0372142 0.00153919 0.00250003 0.0302205
0.0417063 0.00229674 0.00355526 0.0340265
0.0421183 0.00321566 0.00474323 0.0343945
0.0365165 0.00394475 0.00553872 0.0297681
0.0279603 0.00427147 0.0057007 0.0226943
0.0200384 0.00431159 0.00546448 0.0161347
0.0140171 0.00422173 0.00508436 0.0111337
0.00989506 0.00409745 0.00470407 0.00769523
0.00728908 0.00398614 0.00439132 0.00551006
0.0057962 0.00390739 0.00417436 0.00425171
0.00512376 0.00386716 0.00406372 0.00368236
0.00512404 0.00386645 0.00406274 0.00368162
0.00579705 0.00390523 0.00417138 0.00424936
0.00729053 0.00398252 0.00438627 0.00550568
0.00989719 0.00409238 0.00469685 0.00768815
0.0140201 0.00421529 0.00507489 0.0111231
0.0200429 0.00430401 0.00545289 0.0161199
0.0279674 0.00426328 0.00568762 0.0226757
0.0365288 0.00393695 0.00552562 0.0297484
0.0421386 0.00320938 0.00473208 0.0343796
0.0417308 0.0022922 0.00354679 0.0340184
0.0372369 0.00153602 0.00249383 0.0302167
0.0317773 0.00102891 0.00175379 0.0255308
0.026909 0.000714993 0.00127947 0.0212636
0.023174 0.000529332 0.000991479 0.017909
0.020701 0.000426894 0.000829607 0.0156353
0.0194791 0.000381538 0.000757144 0.0144925
